count;name;price;url
525;"Ноутбук DIGMA p416; Pentium J3710, HD Graphics, 4 Гб, 120 Гб, Нет";9 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_digma_p416_pentium_j3710_hd_graphics_4_gb_120_gb_net/
526;"Ноутбук ASUS X540s; Pentium N3700, HD Graphics, 4 Гб, Нет, 500 Гб";9 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x540s_pentium_n3700_hd_graphics_4_gb_net_500_gb/
527;"Ноутбук ASUS; A8-4500M, Radeon HD 7640G, 4 Гб, Нет, 500 Гб";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_a8_4500m_radeon_hd_7640g_4_gb_net_500_gb_2/
528;"Ноутбук Acer acer; Pentium 4405U, Intel HD Graphics 510, 4 Гб, 512 GB, Нет";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_acer_pentium_4405u_intel_hd_graphics_510_4_gb_512_gb_net/
529;"Ноутбук DIGMA; Pentium J3710, Intel UHD Graphics, 4 Гб, Нет, 240 Гб";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_digma_pentium_j3710_intel_uhd_graphics_4_gb_net_240_gb_1/
530;"Ноутбук HP; Core i5-3437U, Intel HD Graphics 4000, 16 Гб, Нет, 250 Гб";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_core_i5_3437u_intel_hd_graphics_4000_16_gb_net_250_gb/
531;"Ноутбук PRESTIGIO Smartbook 141 c7; Celeron N3350, HD Graphics, 4 Гб, 128 Гб, Нет";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_prestigio_smartbook_141_c7_celeron_n3350_hd_graphics_4_gb_128_gb_net/
532;"Ноутбук Dexp Aquilion C14; Celeron N4020, HD Graphics, 8 Гб, 128 Гб, Нет";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dexp_aquilion_c14_celeron_n4020_hd_graphics_8_gb_128_gb_net/
533;"Ноутбук HP 6-1101er; A8-4555M, Radeon HD 7600G, 6 Гб, 500 Гб";9 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_6_1101er_a8_4555m_radeon_hd_7600g_6_gb_500_gb/
534;"Ноутбук APPLE Macbook Pro 2010;";9 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_pro_2010_4/
535;"Ноутбук HP; E1-6015, Radeon R2 series, 4 Гб, Нет, 500 Гб";9 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_e1_6015_radeon_r2_series_4_gb_net_500_gb/
536;"Ноутбук ASUS; Core i3-2370M, GeForce GT 610, 8 Гб, 256 Гб, Нет";9 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_core_i3_2370m_geforce_gt_610_8_gb_256_gb_net/
537;"Ноутбук HP Pavilion g series; A4-3305M, Radeon HD 6480G, 4 Гб, 320 Гб";9 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_pavilion_g_series_a4_3305m_radeon_hd_6480g_4_gb_320_gb/
538;"Ноутбук ASUS X555S; Pentium N3700, GeForce 920M, 4 Гб, Нет, 500 Гб";9 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x555s_pentium_n3700_geforce_920m_4_gb_net_500_gb_2/
539;"Ноутбук ASUS X540S; Pentium N3700, HD Graphics, 4 Гб, 240 Гб, Нет";9 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x540s_pentium_n3700_hd_graphics_4_gb_240_gb_net/
540;"Ноутбук ASUS .; Celeron N3060, HD Graphics, 4 Гб, Нет, 250 Гб";9 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_celeron_n3060_hd_graphics_4_gb_net_250_gb/
541;"Ноутбук Haier A1410ED; Celeron N4000, HD Graphics, 4 Гб, 120 Гб, Нет";9 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_haier_a1410ed_celeron_n4000_hd_graphics_4_gb_120_gb_net/
542;"Ноутбук DIGMA EVE 14 C420; Celeron N4020, Intel UHD Graphics 600, 4 Гб, 120 Гб, Нет";9 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_digma_eve_14_c420_celeron_n4020_intel_uhd_graphics_600_4_gb_120_gb_net_1/
543;"Ноутбук Lenovo; A8-4500M, Radeon HD 7640G, 6 Гб, 1 Tb";8 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_a8_4500m_radeon_hd_7640g_6_gb_1_tb/
544;"Ноутбук Acer MS2319; A8-3500M, Radeon HD 6620G, 6 Гб, Нет, 500 Гб";8 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_ms2319_a8_3500m_radeon_hd_6620g_6_gb_net_500_gb_1/
545;"Ноутбук Acer **; Celeron N3050, HD Graphics, 4 Гб, Нет, 500 Гб";8 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_celeron_n3050_hd_graphics_4_gb_net_500_gb_1/
546;"Ноутбук ASUS; Core i7-2670QM, GeForce GT 540M, 8 Гб, Нет, 750 Гб";8 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_core_i7_2670qm_geforce_gt_540m_8_gb_net_750_gb_1/
547;"Ноутбук Lenovo; Celeron N2840, Нет, 4 Гб, 128 Гб, 1 Tb";8 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_celeron_n2840_net_4_gb_128_gb_1_tb/
548;"Ноутбук Dexp Aquilon C15-ICW201; Celeron N4020, Intel UHD Graphics 600, 4 Гб, 128 Гб, Нет";8 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dexp_aquilon_c15_icw201_celeron_n4020_intel_uhd_graphics_600_4_gb_128_gb_net/
549;"Ноутбук PACKARD BELL EasyNote TE69KB; A4-5000, Radeon HD 8330, 4 Гб, Нет, 500 Гб";8 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_easynote_te69kb_a4_5000_radeon_hd_8330_4_gb_net_500_gb/
550;"Ноутбук Samsung; A6-3410MX, Radeon HD 6520G, 4 Гб, 500 Гб";8 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_a6_3410mx_radeon_hd_6520g_4_gb_500_gb/
551;"Ноутбук Lenovo; E1-7010, Radeon R2 series, 4 Гб, Нет, 500 Гб";8 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_e1_7010_radeon_r2_series_4_gb_net_500_gb/
552;"Ноутбук Acer; Pentium 3556U, Intel UHD Graphics, 8 Гб, Нет, 750 Гб";8 800;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_pentium_3556u_intel_uhd_graphics_8_gb_net_750_gb/
553;"Ноутбук Lenovo B50-30; Pentium N3540, HD Graphics, 2 Гб, 120 Гб, Нет";8 800;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_b50_30_pentium_n3540_hd_graphics_2_gb_120_gb_net/
554;"Ноутбук ASUS 540; Celeron N3050, HD Graphics, 2 Гб, 320 Гб";8 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_540_celeron_n3050_hd_graphics_2_gb_320_gb_1/
555;"Ноутбук Lenovo; Core i3-2310M, GeForce 410M, 4 Гб, Нет, 500 Гб";8 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_core_i3_2310m_geforce_410m_4_gb_net_500_gb/
556;"Ноутбук MSI MS-16GP; A4-5000, Radeon HD 8330, 4 Гб, Нет, 500 Гб";8 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_ms_16gp_a4_5000_radeon_hd_8330_4_gb_net_500_gb/
557;"Ноутбук HP; A6-7310, Radeon R5 M430, 8 Гб, Нет, 500 Гб";8 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_a6_7310_radeon_r5_m430_8_gb_net_500_gb/
558;"Ноутбук Acer A315-33; Celeron N3060, HD Graphics, 4 Гб, Нет, 500 Гб";8 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_a315_33_celeron_n3060_hd_graphics_4_gb_net_500_gb_6/
559;"Ноутбук PACKARD BELL ENTG81BA; Celeron N3050, HD Graphics, 2 Гб, Нет, 500 Гб";8 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_entg81ba_celeron_n3050_hd_graphics_2_gb_net_500_gb_1/
560;"Ноутбук Acer; A6-3400M, Radeon HD 6520G, 4 Гб, Нет, 500 Гб";8 499;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_a6_3400m_radeon_hd_6520g_4_gb_net_500_gb/
561;"Ноутбук Lenovo; A8-7410, Radeon R5 series, 4 Гб, Нет, 1 Tb";8 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_a8_7410_radeon_r5_series_4_gb_net_1_tb/
562;"Ноутбук HP; A6-3410MX, Нет, 4 Гб, 128 Гб, Нет";8 300;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_a6_3410mx_net_4_gb_128_gb_net/
563;"Ноутбук ASUS x541s; Pentium N3700, HD Graphics, 4 Гб, Нет, 1 Tb";8 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x541s_pentium_n3700_hd_graphics_4_gb_net_1_tb_1/
564;"Ноутбук DIGMA EVE 14 C424; Celeron N3350, Intel iris XE Graphics, 4 Гб, 128 Гб, Нет";8 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_digma_eve_14_c424_celeron_n3350_intel_iris_xe_graphics_4_gb_128_gb_net/
565;"Ноутбук HP HP Pavilion; A4-5000, Radeon HD 8330, 4 Гб, Нет, 500 Гб";8 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_hp_pavilion_a4_5000_radeon_hd_8330_4_gb_net_500_gb/
566;"Ноутбук Lenovo; Pentium N3530, HD Graphics, 4 Гб, Нет, 500 Гб";7 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_pentium_n3530_hd_graphics_4_gb_net_500_gb/
567;"Ноутбук Samsung; Core i5-2467M, Intel HD Graphics 3000, 8 Гб, 256 Гб, Нет";7 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_core_i5_2467m_intel_hd_graphics_3000_8_gb_256_gb_net_1/
568;"Ноутбук ASUS; Core i5-2410M, HD Graphics, 4 Гб, 256 Гб, Нет";7 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_core_i5_2410m_hd_graphics_4_gb_256_gb_net/
569;"Ноутбук DELL Inspiron 17; Pentium 2127U, HD Graphics, 4 Гб, 500 Гб";7 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dell_inspiron_17_pentium_2127u_hd_graphics_4_gb_500_gb/
570;"Ноутбук HP; Core i3-2328M, Intel HD Graphics 3000, 4 Гб, Нет, 500 Гб";7 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_core_i3_2328m_intel_hd_graphics_3000_4_gb_net_500_gb/
571;"Ноутбук ASUS x541s; Pentium N3700, HD Graphics, 4 Гб, Нет, 1 Tb";7 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x541s_pentium_n3700_hd_graphics_4_gb_net_1_tb/
572;"Ноутбук ASUS x541s; Celeron N3060, HD Graphics, 2 Гб, Нет, 500 Гб";7 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x541s_celeron_n3060_hd_graphics_2_gb_net_500_gb/
573;"Ноутбук ASUS; Celeron N3050, Нет, 2 Гб, Нет, 500 Гб";7 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_celeron_n3050_net_2_gb_net_500_gb/
574;"Ноутбук Lenovo; Pentium B960, HD Graphics, 4 Гб, 256 Гб, Нет";7 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_pentium_b960_hd_graphics_4_gb_256_gb_net/
575;"Ноутбук HP; Pentium N3710, Radeon R5 M330, 4 Гб, Нет, 500 Гб";7 800;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_pentium_n3710_radeon_r5_m330_4_gb_net_500_gb/
576;"Ноутбук Acer ES1; E2-6110, Radeon R2 series, 2 Гб, 500 Гб";7 790;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_es1_e2_6110_radeon_r2_series_2_gb_500_gb_1/
577;"Ноутбук Lenovo Lenovo G50-45; A6-6310, Radeon R4 series, 6 Гб, 120 Гб, Нет";7 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_lenovo_g50_45_a6_6310_radeon_r4_series_6_gb_120_gb_net/
578;"Ноутбук PACKARD BELL; Pentium P6100, GeForce GT 420M, 4 Гб, 120 Гб, Нет";7 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_pentium_p6100_geforce_gt_420m_4_gb_120_gb_net/
579;"Ноутбук HP /; Core i5-450M, AMD Radeon HD 5000 Series, 8 Гб, Нет, 320 Гб";7 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_core_i5_450m_amd_radeon_hd_5000_series_8_gb_net_320_gb_1/
580;"Ноутбук Lenovo B575e; E1-1500, Radeon HD 7310, 2 Гб, 320 Гб";7 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_b575e_e1_1500_radeon_hd_7310_2_gb_320_gb_1/
581;"Ноутбук ASUS X540Y; E1-7010, Radeon R2 series, 2 Гб, Нет, 500 Гб";7 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x540y_e1_7010_radeon_r2_series_2_gb_net_500_gb/
582;"Ноутбук ASUS; E2-6110, Radeon R2 series, 4 Гб, Нет, 500 Гб";6 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_e2_6110_radeon_r2_series_4_gb_net_500_gb/
583;"Ноутбук Lenovo; Celeron N3350, Intel HD Graphics 500, 4 Гб, Нет, 500 Гб";6 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_celeron_n3350_intel_hd_graphics_500_4_gb_net_500_gb/
584;"Ноутбук Acer 5830; Core i5-2430M, GeForce GT 540M, 6 Гб, 500 Гб";6 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_5830_core_i5_2430m_geforce_gt_540m_6_gb_500_gb/
585;"Ноутбук Lenovo G570;Intel pentium CPU B960, HD Graphics, 1 Гб, Нет, 500 Гб";6 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_g570_intel_pentium_cpu_b960_hd_graphics_1_gb_net_500_gb_2/
586;"Ноутбук PACKARD BELL; Core i3-2348M, AMD Graphics, 4 Гб, 128 Гб, Нет";6 800;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_core_i3_2348m_amd_graphics_4_gb_128_gb_net/
587;"Ноутбук Lenovo .; E1-7010, AMD Graphics, 2 Гб, 64 Гб, Нет";6 790;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_e1_7010_amd_graphics_2_gb_64_gb_net/
588;"Ноутбук Lenovo *; E-450, HD Graphics, 4 Гб, Нет, 250 Гб";6 600;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_e_450_hd_graphics_4_gb_net_250_gb/
589;"Ноутбук HP Pavilion g series; A8-3520M, Radeon HD 6620G, 4 Гб, Нет, 650 Гб";6 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_pavilion_g_series_a8_3520m_radeon_hd_6620g_4_gb_net_650_gb/
590;"Ноутбук ASUS; 3530, HD Graphics, 4 Гб, Нет, 320 Гб";6 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_3530_hd_graphics_4_gb_net_320_gb_2/
591;"Ноутбук DELL; Core i5-2520M, Intel HD Graphics 3000, 4 Гб, Нет, 500 Гб";6 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dell_core_i5_2520m_intel_hd_graphics_3000_4_gb_net_500_gb/
592;"Ноутбук HP; Core i5-480M, Radeon HD 6310, 4 Гб, 512 GB, Нет";6 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_core_i5_480m_radeon_hd_6310_4_gb_512_gb_net_1/
593;"Ноутбук HP; Celeron N3050, HD Graphics, 2 Гб, Нет, 250 Гб";6 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_celeron_n3050_hd_graphics_2_gb_net_250_gb_1/
594;"Ноутбук Lenovo; Celeron B820, HD Graphics, 2 Гб, Нет, 500 Гб";6 350;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_celeron_b820_hd_graphics_2_gb_net_500_gb_1/
595;"Ноутбук DNS /; Core i3-2330M, Intel HD Graphics 3000, 4 Гб, 500 Гб, Нет";6 300;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dns_core_i3_2330m_intel_hd_graphics_3000_4_gb_500_gb_net/
596;"Ноутбук PACKARD BELL .; Pentium P6200, HD Graphics, 3 Гб, 320 Гб";5 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_pentium_p6200_hd_graphics_3_gb_320_gb/
597;"Ноутбук Acer; A8-4500M, Radeon HD 7640G, 4 Гб, Нет, 500 Гб";5 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_a8_4500m_radeon_hd_7640g_4_gb_net_500_gb_1/
598;"Ноутбук HP; E2-1800, Radeon HD 7340, 4 Гб, 320 Гб";5 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_e2_1800_radeon_hd_7340_4_gb_320_gb/
599;"Ноутбук Samsung; Phenom II P820, Radeon HD 7400m, 4 Гб, 240 Гб, Нет";5 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_phenom_ii_p820_radeon_hd_7400m_4_gb_240_gb_net/
600;"Ноутбук PACKARD BELL; E1-1200, HD Graphics, 4 Гб, Нет, 320 Гб";5 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_e1_1200_hd_graphics_4_gb_net_320_gb_1/
601;"Ноутбук DNS /; Celeron B830, HD Graphics, 2 Гб, Нет, 320 Гб";5 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dns_celeron_b830_hd_graphics_2_gb_net_320_gb/
602;"Ноутбук PACKARD BELL; Core i5-2450M, HD Graphics, 4 Гб, Нет, 500 Гб";5 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_core_i5_2450m_hd_graphics_4_gb_net_500_gb/
603;"Ноутбук Lenovo; Celeron N2830, HD Graphics, 2 Гб, Нет, 240 Гб";5 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_celeron_n2830_hd_graphics_2_gb_net_240_gb/
604;"Ноутбук ASUS X552M; Pentium N3540, Нет, 4 Гб, Нет, 1 Tb";5 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x552m_pentium_n3540_net_4_gb_net_1_tb/
605;"Ноутбук Toshiba; E2-1800, Radeon HD 7340, 4 Гб, Нет, 500 Гб";5 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_toshiba_e2_1800_radeon_hd_7340_4_gb_net_500_gb/
606;"Ноутбук Lenovo; E-300, Radeon HD 6310, 4 Гб, Нет, 320 Гб";5 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_e_300_radeon_hd_6310_4_gb_net_320_gb/
607;"Ноутбук ASUS R540S; Celeron N3050, HD Graphics, 2 Гб, Нет, 500 Гб";5 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_r540s_celeron_n3050_hd_graphics_2_gb_net_500_gb_1/
608;"Ноутбук ASUS; Celeron N3050, HD Graphics, 4 Гб, Нет, 500 Гб";5 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_celeron_n3050_hd_graphics_4_gb_net_500_gb/
609;"Ноутбук HP HP; A4-5000, Radeon HD 8330, 4 Гб, Нет, 500 Гб";5 200;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_hp_a4_5000_radeon_hd_8330_4_gb_net_500_gb/
610;"Ноутбук ASUS X54H; Celeron B815, Radeon HD 7470M, 2 Гб, Нет, 500 Гб";5 200;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x54h_celeron_b815_radeon_hd_7470m_2_gb_net_500_gb/
611;"Ноутбук ASUS X551C; Pentium 2117U, HD Graphics, 4 Гб, Нет, 160 Гб";4 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_x551c_pentium_2117u_hd_graphics_4_gb_net_160_gb/
612;Ноутбук Apple Macbook Pro 13 late (2009);4 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_pro_13_late_2009/
613;"Ноутбук Compaq Compaq; E-450, Radeon HD 6320, 8 Гб, Нет, 500 Гб";4 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_compaq_compaq_e_450_radeon_hd_6320_8_gb_net_500_gb/
614;"Ноутбук ASUS; Celeron 1000, HD Graphics, 4 Гб, Нет, 320 Гб";4 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_celeron_1000_hd_graphics_4_gb_net_320_gb/
615;"Ноутбук Lenovo; Celeron N3060, HD Graphics, 2 Гб, 16 Гб, Нет";4 800;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_celeron_n3060_hd_graphics_2_gb_16_gb_net_1/
616;"Ноутбук Lenovo ,; Celeron N3060, HD Graphics, 4 Гб, Нет, 500 Гб";4 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_celeron_n3060_hd_graphics_4_gb_net_500_gb/
617;"Ноутбук Apple Air mid 2009;";4 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_air_mid_2009/
618;"Ноутбук HP; Phenom II P960, ATI Mobility Radeon HD 4250, 4 Гб, Нет, 320 Гб";4 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_phenom_ii_p960_ati_mobility_radeon_hd_4250_4_gb_net_320_gb_1/
619;"Ноутбук DELL .; Celeron 1007U, HD Graphics, 6 Гб, Нет, 240 Гб";3 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dell_celeron_1007u_hd_graphics_6_gb_net_240_gb/
620;"Ноутбук PACKARD BELL TJ65; Pentium T4500, GeForce G105M, 4 Гб, Нет, 320 Гб";3 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_packard_bell_tj65_pentium_t4500_geforce_g105m_4_gb_net_320_gb/
621;"Ноутбук Compaq; Athlon II M300, AMD Graphics, 3 Гб, Нет, 250 Гб";3 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_compaq_athlon_ii_m300_amd_graphics_3_gb_net_250_gb/
622;"Ноутбук ASUS; V140, Нет, 3 Гб, Нет, 320 Гб";3 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_v140_net_3_gb_net_320_gb/
623;"Ноутбук Acer /; Athlon II P340, Radeon HD 7400m, 3 Гб, Нет, 240 Гб";3 890;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_athlon_ii_p340_radeon_hd_7400m_3_gb_net_240_gb/
624;"Ноутбук Lenovo; Core Duo T2300, HD Graphics, 2 Гб, Нет, 80 Гб";3 650;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_core_duo_t2300_hd_graphics_2_gb_net_80_gb/
625;Ноутбук Apple Macbook 2007;3 600;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_2007_1/
626;"Ноутбук PRESTIGIO; Celeron N3350, Intel HD Graphics 500, 3 Гб, Нет, 32 Гб";3 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_prestigio_celeron_n3350_intel_hd_graphics_500_3_gb_net_32_gb/
627;"Ноутбук Toshiba; Dual-Core C60, HD Graphics, 2 Гб, Нет, 320 Гб";3 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_toshiba_dual_core_c60_hd_graphics_2_gb_net_320_gb/
628;"Ноутбук Toshiba L655; Pentium P6000, HD Graphics, 4 Гб, Нет, 320 Гб";2 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_toshiba_l655_pentium_p6000_hd_graphics_4_gb_net_320_gb/
